id,baseMean,baseMean1_M0,baseMean2_M2,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M2_S3,X8534M2_S6,X8535M2_S9,X8536M2_S12
Gm19784,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1987,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1993,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2002,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2012,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm20139,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2016,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm20172,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm20268,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2030,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm20356,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2061,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2506,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2663,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2696,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2799,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2825,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2837,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2863,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2897,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2913,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm2933,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3002,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3020,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3143,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3238,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3264,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3285,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3286,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3383,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3402,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3409,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3415,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3417,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3428,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3434,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3448,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm362,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm364,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3646,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3696,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3701,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3706,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3750,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3763,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm381,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm382,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3867,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm3893,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4027,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4070,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm41,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4133,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4141,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4144,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4172,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4175,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4177,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4179,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4187,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4201,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4214,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4216,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4220,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm428,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4297,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4301,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4302,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4303,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4305,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4307,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4312,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4340,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm436,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4371,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm438,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm44,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4498,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4541,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4710,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4736,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4745,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4776,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4791,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4792,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4794,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4814,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4836,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4846,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4847,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4850,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4861,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4871,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4884,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4894,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4906,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4956,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4971,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4975,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm4981,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5072,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5087,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5095,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5105,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5126,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5128,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5132,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5136,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5156,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5166,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5168,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5169,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm53,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5334,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5346,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5382,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5409,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5414,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5441,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5458,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5460,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5476,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5485,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5494,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5538,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5567,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5591,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5615,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5622,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5627,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5634,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5647,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5725,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5726,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5728,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5736,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5771,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5797,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5800,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5833,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5860,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5868,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5878,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5885,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5886,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5891,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5894,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm590,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5916,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5925,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5934,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5935,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5936,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5938,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm5941,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm595,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6026,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6040,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6042,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm606,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6121,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6150,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6164,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6213,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6260,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm628,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6289,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6370,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6406,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6408,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6460,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6588,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6607,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6639,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6642,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6644,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6696,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6710,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6760,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6772,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6793,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6812,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6880,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6890,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6938,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6985,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm6994,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7056,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7073,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7104,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7134,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7157,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7257,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7271,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm732,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7325,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7334,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7367,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm749,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm757,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm765,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm773,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7849,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7861,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm7903,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8050,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm806,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8096,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm813,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm815,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8267,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm829,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8298,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8300,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm833,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8348,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm839,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8439,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8453,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm853,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8579,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8660,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8677,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8693,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8709,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8720,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8787,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm884,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8882,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8898,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm8989,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm904,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm906,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9112,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9125,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9376,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm94,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm949,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9513,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9696,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm97,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9758,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9767,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9786,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9790,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9839,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9846,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9855,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9871,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9899,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9962,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm9999,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gmcl1l,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gml,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gngt1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gnrhr,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Golt1a,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gp2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpc5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpihbp1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr101,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr12,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr123,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr139,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr142,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr143,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr149,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr165,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr173,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr20,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr26,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr33,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr37l1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpr87,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gprc6a,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpx2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gpx6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gria2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Grifin,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Grm3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Grm7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Grxcr1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Grxcr2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsbs,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsc2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsdmc,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsdmc2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsdmcl1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsx1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gsx2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gtf2a1l,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gucy1b3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gucy2d,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gulo,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gvin1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gypa,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gzma,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gzmd,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gzmf,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gzmg,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gzmn,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H19,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H1fnt,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-Ea-ps,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M10.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M10.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M10.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M10.5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M10.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M11,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-M5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-Q10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-Q9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
H2-T9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hand1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hao2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hapln1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hapln3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Has2as,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hba-a1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hba-a2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hba-x,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hbb-b1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hbb-b2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hbb-bh1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hbb-y,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hbq1b,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hcn4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hdgfl1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hdhd1a,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Heatr7b2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Helt,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hemgn,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hemt1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Heyl,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hhatl,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hhipl2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hhla1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Higd1c,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hils1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hist1h2aa,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hist1h2ao,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Hist1h2ap,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
